"_id",content.heading,content.latitude,content.longitude,content.speed,delta.acceleration,delta.headingChange,eventTime,sclId
59320d8e8817b104027c806b,144,-6.328672,106.816126,1944,0.0,0.0,2017-06-03T01:14:54.000Z,1333110977
593219bb8817b104027c829a,144,-6.328672,106.816126,1944,0.0,0.0,2017-06-03T02:06:50.000Z,1333110977
593975173bf4da00b7dfad42,263,9.1012455,7.4965663,133,0.0,0.0,2017-06-02T16:15:34.000Z,1333111468
593975173bf4da00b7dfad48,263,9.1012455,7.4965663,133,0.0,0.0,2017-06-03T16:16:47.000Z,1333111468
593975173bf4da00b7dfad66,263,9.1012455,7.4965663,133,0.0,0.0,2017-06-03T16:18:47.000Z,1333111468
593975173bf4da00b7dfadb5,263,9.1012455,7.4965663,133,0.0,0.0,2017-06-03T16:23:47.000Z,1333111468
593975173bf4da00b7dfadec,271,9.1013053,7.496707799999999,16,0.0,0.0,2017-06-03T16:23:57.000Z,1333110928
593975183bf4da00b7dfb0b3,167,9.1011936,7.496815799999999,147,0.0,0.0,2017-06-03T17:08:02.000Z,1333110996
593975183bf4da00b7dfb0d0,167,9.1011936,7.496815799999999,147,0.0,0.0,2017-06-03T17:10:02.000Z,1333110996
5939751a3bf4da00b7dfbeef,52,9.1012278,7.496834,5,0.0,0.0,2017-06-03T16:17:02.000Z,1333110993
5939751b3bf4da00b7dfbf08,52,9.1012278,7.496834,5,0.0,0.0,2017-06-03T16:19:02.000Z,1333110993
5939751b3bf4da00b7dfbf53,52,9.1012278,7.496834,5,0.0,0.0,2017-06-03T16:24:02.000Z,1333110993
5939751b3bf4da00b7dfbf9e,271,9.1013053,7.496707799999999,16,0.0,0.0,2017-06-02T16:15:44.000Z,1333110928
5939751b3bf4da00b7dfbfa0,271,9.1013053,7.496707799999999,16,0.0,0.0,2017-06-03T16:16:57.000Z,1333110928
5939751b3bf4da00b7dfbfb2,271,9.1013053,7.496707799999999,16,0.0,0.0,2017-06-03T16:18:57.000Z,1333110928
5939751c3bf4da00b7dfc7fc,167,9.1011936,7.496815799999999,147,0.0,0.0,2017-06-03T17:15:02.000Z,1333110996
593975223bf4da00b7dfe8cf,52,9.1012278,7.496834,5,0.0,0.0,2017-06-04T13:18:54.000Z,1333110993
593975223bf4da00b7dff786,240,8.983692099999999,7.3860486,3011,0.0,0.0,2017-06-04T11:09:23.000Z,1333110993
593975223bf4da00b7dff799,227,8.9620503,7.3449753,3000,0.0,0.0,2017-06-04T11:12:09.000Z,1333110993
593975223bf4da00b7dff7a6,237,8.943672099999999,7.322601799999999,3036,0.0,0.0,2017-06-04T11:13:55.000Z,1333110993
593975223bf4da00b7dff7bc,288,8.9468476,7.2808891,2936,0.0,0.0,2017-06-04T11:16:28.000Z,1333110993
593975223bf4da00b7dff813,291,8.9517205,7.2677963,2952,0.0,0.0,2017-06-04T11:17:21.000Z,1333110993
593975223bf4da00b7dff814,49,8.9766675,7.2589638,3080,0.0,0.0,2017-06-04T11:20:47.000Z,1333110993
593975223bf4da00b7dff81a,40,8.9847223,7.2674065,2969,0.0,0.0,2017-06-04T11:21:31.000Z,1333110993
593975223bf4da00b7dff9a1,271,9.1013053,7.496707799999999,16,0.0,0.0,2017-06-04T16:25:10.000Z,1333110928
593975223bf4da00b7dff9da,271,9.1013053,7.496707799999999,16,0.0,0.0,2017-06-04T16:27:10.000Z,1333110928
593975283bf4da00b7e008b3,271,9.1013053,7.496707799999999,16,0.0,0.0,2017-06-04T16:32:10.000Z,1333110928
593975283bf4da00b7e00ae7,263,9.1012455,7.4965663,133,0.0,0.0,2017-06-04T16:25:00.000Z,1333111468
593975283bf4da00b7e00b14,263,9.1012455,7.4965663,133,0.0,0.0,2017-06-04T16:27:00.000Z,1333111468
593975283bf4da00b7e00b9e,263,9.1012455,7.4965663,133,0.0,0.0,2017-06-04T16:32:00.000Z,1333111468
593975293bf4da00b7e012ef,167,9.1011936,7.496815799999999,147,0.0,0.0,2017-06-04T17:16:15.000Z,1333110996
593975293bf4da00b7e01303,167,9.1011936,7.496815799999999,147,0.0,0.0,2017-06-04T17:18:15.000Z,1333110996
593975293bf4da00b7e01339,167,9.1011936,7.496815799999999,147,0.0,0.0,2017-06-04T17:23:15.000Z,1333110996
5939752e3bf4da00b7e059c8,263,9.1012455,7.4965663,133,0.0,0.0,2017-06-05T16:40:13.000Z,1333111468
5939752e3bf4da00b7e05a83,271,9.1013053,7.496707799999999,16,0.0,0.0,2017-06-05T16:35:23.000Z,1333110928
5939752e3bf4da00b7e05b55,271,9.1013053,7.496707799999999,16,0.0,0.0,2017-06-05T16:40:23.000Z,1333110928
5939752e3bf4da00b7e05f34,271,9.1013053,7.496707799999999,16,0.0,0.0,2017-06-05T16:33:23.000Z,1333110928
5939752e3bf4da00b7e06c77,263,9.1012455,7.4965663,133,0.0,0.0,2017-06-05T16:33:13.000Z,1333111468
5939752e3bf4da00b7e06cae,263,9.1012455,7.4965663,133,0.0,0.0,2017-06-05T16:35:13.000Z,1333111468
593975343bf4da00b7e071f5,167,9.1011936,7.496815799999999,147,0.0,0.0,2017-06-05T17:24:28.000Z,1333110996
593975343bf4da00b7e07207,167,9.1011936,7.496815799999999,147,0.0,0.0,2017-06-05T17:26:28.000Z,1333110996
593975343bf4da00b7e07232,167,9.1011936,7.496815799999999,147,0.0,0.0,2017-06-05T17:31:28.000Z,1333110996
593975393bf4da00b7e0a3ac,271,9.1013053,7.496707799999999,16,0.0,0.0,2017-06-06T16:41:36.000Z,1333110928
5939753a3bf4da00b7e0bcd4,263,9.1012455,7.4965663,133,0.0,0.0,2017-06-06T16:41:26.000Z,1333111468
5939753a3bf4da00b7e0bcf0,263,9.1012455,7.4965663,133,0.0,0.0,2017-06-06T16:43:26.000Z,1333111468
5939753a3bf4da00b7e0bd44,263,9.1012455,7.4965663,133,0.0,0.0,2017-06-06T16:48:26.000Z,1333111468
5939753a3bf4da00b7e0bd6f,271,9.1013053,7.496707799999999,16,0.0,0.0,2017-06-06T16:43:36.000Z,1333110928
5939753a3bf4da00b7e0bdc8,271,9.1013053,7.496707799999999,16,0.0,0.0,2017-06-06T16:48:36.000Z,1333110928
593975413bf4da00b7e10986,263,9.1012455,7.4965663,133,0.0,0.0,2017-06-07T16:49:39.000Z,1333111468
593975413bf4da00b7e109ad,263,9.1012455,7.4965663,133,0.0,0.0,2017-06-07T16:51:39.000Z,1333111468
593975413bf4da00b7e10a08,263,9.1012455,7.4965663,133,0.0,0.0,2017-06-07T16:56:39.000Z,1333111468
593975413bf4da00b7e11266,271,9.1013053,7.496707799999999,16,0.0,0.0,2017-06-07T16:49:49.000Z,1333110928
593975413bf4da00b7e11285,271,9.1013053,7.496707799999999,16,0.0,0.0,2017-06-07T16:51:49.000Z,1333110928
593975413bf4da00b7e112ce,271,9.1013053,7.496707799999999,16,0.0,0.0,2017-06-07T16:56:49.000Z,1333110928
593975453bf4da00b7e150a6,263,9.1012455,7.4965663,133,0.0,0.0,2017-06-08T16:57:52.000Z,1333111468
593975453bf4da00b7e150c0,263,9.1012455,7.4965663,133,0.0,0.0,2017-06-08T16:59:52.000Z,1333111468
593975473bf4da00b7e15e18,263,9.1012455,7.4965663,133,0.0,0.0,2017-06-08T17:04:52.000Z,1333111468
593975473bf4da00b7e15e78,271,9.1013053,7.496707799999999,16,0.0,0.0,2017-06-08T16:58:02.000Z,1333110928
593975473bf4da00b7e15e8c,0,9.1012615,7.4968208,22,6.0,-271.0,2017-06-08T17:00:02.000Z,1333110928
593a91f13bf4da00b7e1ade4,263,9.1012455,7.4965663,133,0.0,0.0,2017-06-09T17:06:05.000Z,1333111468
593a92683bf4da00b7e1ae08,263,9.1012455,7.4965663,133,0.0,0.0,2017-06-09T17:08:05.000Z,1333111468
593a93923bf4da00b7e1ae65,341,9.1012645,7.497188599999999,0,-133.0,78.0,2017-06-09T17:13:05.000Z,1333111468
593ace983bf4da00b7e1c047,0,30.1453451,-97.7816582,0,0.0,0.0,2017-06-09T16:36:40.000Z,17073382266
593acea83bf4da00b7e1c04d,0,30.1397634,-97.8046763,0,0.0,0.0,2017-06-09T16:36:55.000Z,17073382266
593acf0c3bf4da00b7e1c05f,0,30.1397634,-97.8046763,0,0.0,0.0,2017-06-09T16:38:35.000Z,17073382266
593acf203bf4da00b7e1c063,0,30.1505566,-97.7859894,0,0.0,0.0,2017-06-09T16:38:55.000Z,17073382266
593acf343bf4da00b7e1c06a,0,30.1397634,-97.8046763,0,0.0,0.0,2017-06-09T16:39:15.000Z,17073382266
593acf5b3bf4da00b7e1c078,0,30.1429002,-97.7941431,0,0.0,0.0,2017-06-09T16:39:55.000Z,17073382266
593acf843bf4da00b7e1c085,0,30.1397634,-97.8046763,0,0.0,0.0,2017-06-09T16:40:35.000Z,17073382266
593acf983bf4da00b7e1c08e,0,30.1429002,-97.7941431,0,0.0,0.0,2017-06-09T16:40:55.000Z,17073382266
593acfb03bf4da00b7e1c096,0,30.145357,-97.7816476,0,0.0,0.0,2017-06-09T16:41:20.000Z,17073382266
593acfc03bf4da00b7e1c09d,0,30.1397634,-97.8046763,0,0.0,0.0,2017-06-09T16:41:35.000Z,17073382266
593acfd43bf4da00b7e1c0a1,0,30.1429002,-97.7941431,0,0.0,0.0,2017-06-09T16:41:56.000Z,17073382266
593acfe83bf4da00b7e1c0a6,0,30.1397634,-97.8046763,0,0.0,0.0,2017-06-09T16:42:16.000Z,17073382266
593ad0013bf4da00b7e1c0ad,0,30.145357,-97.7816476,0,0.0,0.0,2017-06-09T16:42:42.000Z,17073382266
593ad0123bf4da00b7e1c0b2,0,30.1462084,-97.792784,0,0.0,0.0,2017-06-09T16:42:57.000Z,17073382266
593ad03b3bf4da00b7e1c0b9,0,30.1397634,-97.8046763,0,0.0,0.0,2017-06-09T16:43:39.000Z,17073382266
593ad0503bf4da00b7e1c0c0,0,30.1429002,-97.7941431,0,0.0,0.0,2017-06-09T16:44:00.000Z,17073382266
593ad07a3bf4da00b7e1c0cd,0,30.1397634,-97.8046763,0,0.0,0.0,2017-06-09T16:44:41.000Z,17073382266
593ad0a83bf4da00b7e1c0d7,0,30.1462084,-97.792784,0,0.0,0.0,2017-06-09T16:45:24.000Z,17073382266
593ad0bc3bf4da00b7e1c0db,0,30.1429002,-97.7941431,0,0.0,0.0,2017-06-09T16:45:44.000Z,17073382266
593ad0ce3bf4da00b7e1c0e7,0,30.1397634,-97.8046763,0,0.0,0.0,2017-06-09T16:46:06.000Z,17073382266
593ad0fc3bf4da00b7e1c0f3,0,30.1453794,-97.7816476,0,0.0,0.0,2017-06-09T16:46:52.000Z,17073382266
593ad10d3bf4da00b7e1c0f9,0,30.1429002,-97.7941431,0,0.0,0.0,2017-06-09T16:47:08.000Z,17073382266
593ad1363bf4da00b7e1c103,0,30.1462084,-97.792784,0,0.0,0.0,2017-06-09T16:47:50.000Z,17073382266
593ad14c3bf4da00b7e1c105,0,30.1397634,-97.8046763,0,0.0,0.0,2017-06-09T16:48:11.000Z,17073382266
593ad1c93bf4da00b7e1c11d,0,30.1429002,-97.7941431,0,0.0,0.0,2017-06-09T16:50:16.000Z,17073382266
593ad1f23bf4da00b7e1c129,0,30.1397634,-97.8046763,0,0.0,0.0,2017-06-09T16:50:57.000Z,17073382266
593ad2073bf4da00b7e1c130,0,30.1429002,-97.7941431,0,0.0,0.0,2017-06-09T16:51:19.000Z,17073382266
593ad21d3bf4da00b7e1c136,0,30.1429002,-97.7941431,0,0.0,0.0,2017-06-09T16:51:40.000Z,17073382266
593ad2303bf4da00b7e1c13c,0,30.1397634,-97.8046763,0,0.0,0.0,2017-06-09T16:52:01.000Z,17073382266
593ad2a63bf4da00b7e1c159,0,30.145357,-97.7816476,0,0.0,0.0,2017-06-09T16:53:58.000Z,17073382266
593ad2b63bf4da00b7e1c15d,0,30.1397634,-97.8046763,0,0.0,0.0,2017-06-09T16:54:14.000Z,17073382266
593ad2ca3bf4da00b7e1c163,0,30.1429002,-97.7941431,0,0.0,0.0,2017-06-09T16:54:34.000Z,17073382266
593ad2f23bf4da00b7e1c169,0,30.1397634,-97.8046763,0,0.0,0.0,2017-06-09T16:55:14.000Z,17073382266
593ad31a3bf4da00b7e1c173,0,30.1397634,-97.8046763,0,0.0,0.0,2017-06-09T16:55:54.000Z,17073382266
593ad35b3bf4da00b7e1c17b,0,30.145357,-97.7816476,0,0.0,0.0,2017-06-09T16:56:59.000Z,17073382266
593ad36b3bf4da00b7e1c17d,0,30.1397634,-97.8046763,0,0.0,0.0,2017-06-09T16:57:14.000Z,17073382266
593ad3933bf4da00b7e1c183,0,30.1429002,-97.7941431,0,0.0,0.0,2017-06-09T16:57:54.000Z,17073382266
593ad3a83bf4da00b7e1c184,0,30.1505566,-97.7859894,0,0.0,0.0,2017-06-09T16:58:14.000Z,17073382266
593ad3bc3bf4da00b7e1c18a,0,30.1397634,-97.8046763,0,0.0,0.0,2017-06-09T16:58:35.000Z,17073382266
593ad40b3bf4da00b7e1c19b,0,30.1397634,-97.8046763,0,0.0,0.0,2017-06-09T16:59:54.000Z,17073382266
593ad44c3bf4da00b7e1c1a8,0,30.1453396,-97.7815626,0,0.0,0.0,2017-06-09T17:01:00.000Z,17073382266
593ad45d3bf4da00b7e1c1aa,0,30.1397634,-97.8046763,0,0.0,0.0,2017-06-09T17:01:15.000Z,17073382266
593bddfd3bf4da00b7e209c7,341,9.1012738,7.4971274999999995,8,8.0,0.0,2017-06-10T17:14:18.000Z,1333111468
593bde743bf4da00b7e20a19,0,9.1011413,7.496938,105,97.0,-341.0,2017-06-10T17:16:18.000Z,1333111468
593bdf9e3bf4da00b7e20a77,0,9.1011201,7.4968121,25,-80.0,0.0,2017-06-10T17:21:18.000Z,1333111468
594135c63bf4da00b7e328e6,0,9.1012615,7.4968208,22,0.0,0.0,2017-06-08T17:00:02.000Z,1333110928
594135d43bf4da00b7e328e9,0,9.1012615,7.4968208,22,0.0,0.0,2017-06-08T17:00:02.000Z,1333110928
594135e83bf4da00b7e328eb,0,9.1012615,7.4968208,22,0.0,0.0,2017-06-08T17:00:02.000Z,1333110928
594136053bf4da00b7e328ee,0,9.1012615,7.4968208,22,0.0,0.0,2017-06-08T17:00:02.000Z,1333110928
594136323bf4da00b7e328f4,0,9.1012615,7.4968208,22,0.0,0.0,2017-06-08T17:00:02.000Z,1333110928
5941375d3bf4da00b7e32915,0,9.1012615,7.4968208,22,0.0,0.0,2017-06-08T17:00:02.000Z,1333110928
5941384d3bf4da00b7e3292c,0,9.1012615,7.4968208,22,0.0,0.0,2017-06-08T17:00:02.000Z,1333110928
5941393c3bf4da00b7e32934,0,9.1012615,7.4968208,22,0.0,0.0,2017-06-08T17:00:02.000Z,1333110928
59413a2b3bf4da00b7e32940,0,9.1012615,7.4968208,22,0.0,0.0,2017-06-08T17:00:02.000Z,1333110928
59413b1b3bf4da00b7e32959,0,9.1012615,7.4968208,22,0.0,0.0,2017-06-08T17:00:02.000Z,1333110928
59413c0a3bf4da00b7e32977,0,9.1012615,7.4968208,22,0.0,0.0,2017-06-08T17:00:02.000Z,1333110928
59413cf93bf4da00b7e32987,0,9.1012615,7.4968208,22,0.0,0.0,2017-06-08T17:00:02.000Z,1333110928
59413de93bf4da00b7e3299c,0,9.1012615,7.4968208,22,0.0,0.0,2017-06-08T17:00:02.000Z,1333110928
59413ed83bf4da00b7e32a00,0,9.1012615,7.4968208,22,0.0,0.0,2017-06-08T17:00:02.000Z,1333110928
59413fc73bf4da00b7e32a79,0,9.1012615,7.4968208,22,0.0,0.0,2017-06-08T17:00:02.000Z,1333110928
594140b83bf4da00b7e32ae4,0,9.1012615,7.4968208,22,0.0,0.0,2017-06-08T17:00:02.000Z,1333110928
594142733bf4da00b7e32b35,0,9.7329595,7.4418788,2,-64.0,-288.0,2017-06-14T14:04:34.000Z,4642116766
594142823bf4da00b7e32b36,0,9.7329595,7.4418788,2,0.0,0.0,2017-06-14T14:04:34.000Z,4642116766
594142963bf4da00b7e32b3b,0,9.7329595,7.4418788,2,0.0,0.0,2017-06-14T14:04:34.000Z,4642116766
594142c13bf4da00b7e32b40,0,9.7329595,7.4418788,2,0.0,0.0,2017-06-14T14:04:34.000Z,4642116766
594142e13bf4da00b7e32b4a,0,9.7329595,7.4418788,2,0.0,0.0,2017-06-14T14:04:34.000Z,4642116766
594143853bf4da00b7e32b55,0,9.732947099999999,7.4419065,13,11.0,0.0,2017-06-14T14:09:08.000Z,4642116766
594143873bf4da00b7e32b56,116,9.732946799999999,7.441906599999999,44,31.0,116.0,2017-06-14T14:09:09.000Z,4642116766
5941438f3bf4da00b7e32b5b,0,9.732947099999999,7.4419065,13,0.0,0.0,2017-06-14T14:09:08.000Z,4642116766
5941440d3bf4da00b7e32b91,0,9.7329595,7.4418788,2,0.0,0.0,2017-06-14T14:04:34.000Z,4642116766
594144293bf4da00b7e32b96,146,9.7329711,7.4418875,5,-39.0,30.0,2017-06-14T14:11:52.000Z,4642116766
594144333bf4da00b7e32b98,146,9.7329711,7.4418875,5,0.0,0.0,2017-06-14T14:11:52.000Z,4642116766
594144443bf4da00b7e32b9a,52,9.7329593,7.4418826,5,0.0,-94.0,2017-06-14T14:12:19.000Z,4642116766
5941444e3bf4da00b7e32b9b,52,9.7329593,7.4418826,5,0.0,0.0,2017-06-14T14:12:19.000Z,4642116766
594144733bf4da00b7e32b9f,276,9.7329618,7.4418843,8,3.0,224.0,2017-06-14T14:13:06.000Z,4642116766
594144773bf4da00b7e32ba0,188,9.7329651,7.441885,5,-3.0,-88.0,2017-06-14T14:13:09.000Z,4642116766
594144813bf4da00b7e32ba2,188,9.7329651,7.441885,5,0.0,0.0,2017-06-14T14:13:09.000Z,4642116766
5941449d3bf4da00b7e32ba6,205,9.732960499999999,7.4418883,5,0.0,17.0,2017-06-14T14:13:48.000Z,4642116766
594144a13bf4da00b7e32ba7,105,9.7329606,7.4418907999999995,13,8.0,-100.0,2017-06-14T14:13:52.000Z,4642116766
594144a73bf4da00b7e32ba8,205,9.732960499999999,7.4418883,5,0.0,0.0,2017-06-14T14:13:48.000Z,4642116766
594144af3bf4da00b7e32ba9,105,9.7329601,7.4418871,5,-8.0,0.0,2017-06-14T14:14:06.000Z,4642116766
594145063bf4da00b7e32bad,0,9.7329595,7.4418788,2,0.0,0.0,2017-06-14T14:04:34.000Z,4642116766
594145ed3bf4da00b7e32bbe,0,9.7329595,7.4418788,2,0.0,0.0,2017-06-14T14:04:34.000Z,4642116766
594146c83bf4da00b7e32bdc,0,9.1012615,7.4968208,22,0.0,0.0,2017-06-08T17:00:02.000Z,1333110928
594146d73bf4da00b7e32bdd,0,9.1012615,7.4968208,22,0.0,0.0,2017-06-08T17:00:02.000Z,1333110928
594146dd3bf4da00b7e32bde,0,9.7329595,7.4418788,2,0.0,0.0,2017-06-14T14:04:34.000Z,4642116766
594146eb3bf4da00b7e32be0,0,9.1012615,7.4968208,22,0.0,0.0,2017-06-08T17:00:02.000Z,1333110928
594147093bf4da00b7e32be3,0,9.1012615,7.4968208,22,0.0,0.0,2017-06-08T17:00:02.000Z,1333110928
594147363bf4da00b7e32be6,0,9.1012615,7.4968208,22,0.0,0.0,2017-06-08T17:00:02.000Z,1333110928
594147cd3bf4da00b7e32bf1,0,9.7329595,7.4418788,2,0.0,0.0,2017-06-14T14:04:34.000Z,4642116766
5941485d3bf4da00b7e32bff,41,9.732923,7.4422703,236,231.0,-64.0,2017-06-14T14:29:48.000Z,4642116766
594148613bf4da00b7e32c02,0,9.1012615,7.4968208,22,0.0,0.0,2017-06-08T17:00:02.000Z,1333110928
594148673bf4da00b7e32c03,41,9.732923,7.4422703,236,0.0,0.0,2017-06-14T14:29:48.000Z,4642116766
594148bd3bf4da00b7e32c14,0,9.7329595,7.4418788,2,0.0,0.0,2017-06-14T14:04:34.000Z,4642116766
594149503bf4da00b7e32c2b,0,9.1012615,7.4968208,22,0.0,0.0,2017-06-08T17:00:02.000Z,1333110928
594149b23bf4da00b7e32c32,0,9.7329595,7.4418788,2,0.0,0.0,2017-06-14T14:04:34.000Z,4642116766
59414a403bf4da00b7e32c3f,0,9.1012615,7.4968208,22,0.0,0.0,2017-06-08T17:00:02.000Z,1333110928
59414a9d3bf4da00b7e32c4e,0,9.7329595,7.4418788,2,0.0,0.0,2017-06-14T14:04:34.000Z,4642116766
59414b2f3bf4da00b7e32c5c,0,9.1012615,7.4968208,22,0.0,0.0,2017-06-08T17:00:02.000Z,1333110928
59414b8d3bf4da00b7e32c65,0,9.7329595,7.4418788,2,0.0,0.0,2017-06-14T14:04:34.000Z,4642116766
59414c1e3bf4da00b7e32c72,0,9.1012615,7.4968208,22,0.0,0.0,2017-06-08T17:00:02.000Z,1333110928
59414c7d3bf4da00b7e32c78,0,9.7329595,7.4418788,2,0.0,0.0,2017-06-14T14:04:34.000Z,4642116766
59414d6d3bf4da00b7e32c93,0,9.7329595,7.4418788,2,0.0,0.0,2017-06-14T14:04:34.000Z,4642116766
59414e5c3bf4da00b7e32cb1,0,9.7329595,7.4418788,2,0.0,0.0,2017-06-14T14:04:34.000Z,4642116766
59414f4c3bf4da00b7e32cc6,0,9.7329595,7.4418788,2,0.0,0.0,2017-06-14T14:04:34.000Z,4642116766
5941503c3bf4da00b7e32d06,0,9.7329595,7.4418788,2,0.0,0.0,2017-06-14T14:04:34.000Z,4642116766
5941512c3bf4da00b7e32d25,0,9.7329595,7.4418788,2,0.0,0.0,2017-06-14T14:04:34.000Z,4642116766
594151503bf4da00b7e32d2f,0,9.7329595,7.4418788,2,0.0,0.0,2017-06-14T14:04:34.000Z,4642116766
5941515e3bf4da00b7e32d30,0,9.7329595,7.4418788,2,0.0,0.0,2017-06-14T14:04:34.000Z,4642116766
594151723bf4da00b7e32d33,0,9.7329595,7.4418788,2,0.0,0.0,2017-06-14T14:04:34.000Z,4642116766
594151903bf4da00b7e32d37,0,9.7329595,7.4418788,2,0.0,0.0,2017-06-14T14:04:34.000Z,4642116766
594151bd3bf4da00b7e32d3b,0,9.7329595,7.4418788,2,0.0,0.0,2017-06-14T14:04:34.000Z,4642116766
594152ea3bf4da00b7e32d61,0,9.7329595,7.4418788,2,0.0,0.0,2017-06-14T14:04:34.000Z,4642116766
594153da3bf4da00b7e32d79,0,9.7329595,7.4418788,2,0.0,0.0,2017-06-14T14:04:34.000Z,4642116766
594154ca3bf4da00b7e32de8,0,9.7329595,7.4418788,2,0.0,0.0,2017-06-14T14:04:34.000Z,4642116766
594155ba3bf4da00b7e32e0d,0,9.7329595,7.4418788,2,0.0,0.0,2017-06-14T14:04:34.000Z,4642116766
594156513bf4da00b7e32e20,0,9.7329595,7.4418788,2,0.0,0.0,2017-06-14T14:04:34.000Z,4642116766
5941565f3bf4da00b7e32e27,0,9.7329595,7.4418788,2,0.0,0.0,2017-06-14T14:04:34.000Z,4642116766
594156733bf4da00b7e32e2d,0,9.7329595,7.4418788,2,0.0,0.0,2017-06-14T14:04:34.000Z,4642116766
594156913bf4da00b7e32e33,0,9.7329595,7.4418788,2,0.0,0.0,2017-06-14T14:04:34.000Z,4642116766
594156be3bf4da00b7e32e41,0,9.7329595,7.4418788,2,0.0,0.0,2017-06-14T14:04:34.000Z,4642116766
594157ea3bf4da00b7e32e77,0,9.7329595,7.4418788,2,0.0,0.0,2017-06-14T14:04:34.000Z,4642116766
594158da3bf4da00b7e32eb7,0,9.7329595,7.4418788,2,0.0,0.0,2017-06-14T14:04:34.000Z,4642116766
594159ca3bf4da00b7e32ed6,0,9.7329595,7.4418788,2,0.0,0.0,2017-06-14T14:04:34.000Z,4642116766
59415aba3bf4da00b7e32f42,0,9.7329595,7.4418788,2,0.0,0.0,2017-06-14T14:04:34.000Z,4642116766
59415b9f3bf4da00b7e32fea,0,9.7329595,7.4418788,2,0.0,0.0,2017-06-14T14:04:34.000Z,4642116766
59415bad3bf4da00b7e32ff7,0,9.7329595,7.4418788,2,0.0,0.0,2017-06-14T14:04:34.000Z,4642116766
59415bc13bf4da00b7e33004,0,9.7329595,7.4418788,2,0.0,0.0,2017-06-14T14:04:34.000Z,4642116766
59415bdf3bf4da00b7e33016,0,9.7329595,7.4418788,2,0.0,0.0,2017-06-14T14:04:34.000Z,4642116766
59415c0c3bf4da00b7e3302c,0,9.7329595,7.4418788,2,0.0,0.0,2017-06-14T14:04:34.000Z,4642116766
59415d383bf4da00b7e330a1,0,9.7329595,7.4418788,2,0.0,0.0,2017-06-14T14:04:34.000Z,4642116766
59415e283bf4da00b7e33374,0,9.7329595,7.4418788,2,0.0,0.0,2017-06-14T14:04:34.000Z,4642116766
59415f183bf4da00b7e33395,0,9.7329595,7.4418788,2,0.0,0.0,2017-06-14T14:04:34.000Z,4642116766
594160083bf4da00b7e333a7,0,9.7329595,7.4418788,2,0.0,0.0,2017-06-14T14:04:34.000Z,4642116766
594161c03bf4da00b7e333ce,167,9.1011936,7.496815799999999,147,0.0,0.0,2017-06-06T17:32:41.000Z,1333110996
594161cf3bf4da00b7e333d0,167,9.1011936,7.496815799999999,147,0.0,0.0,2017-06-06T17:32:41.000Z,1333110996
594161e23bf4da00b7e333d4,167,9.1011936,7.496815799999999,147,0.0,0.0,2017-06-06T17:32:41.000Z,1333110996
594162003bf4da00b7e333d6,167,9.1011936,7.496815799999999,147,0.0,0.0,2017-06-06T17:32:41.000Z,1333110996
5941622d3bf4da00b7e333de,167,9.1011936,7.496815799999999,147,0.0,0.0,2017-06-06T17:32:41.000Z,1333110996
594163583bf4da00b7e33400,167,9.1011936,7.496815799999999,147,0.0,0.0,2017-06-06T17:32:41.000Z,1333110996
594164473bf4da00b7e3340f,167,9.1011936,7.496815799999999,147,0.0,0.0,2017-06-06T17:32:41.000Z,1333110996
594165363bf4da00b7e33429,167,9.1011936,7.496815799999999,147,0.0,0.0,2017-06-06T17:32:41.000Z,1333110996
594166263bf4da00b7e33444,167,9.1011936,7.496815799999999,147,0.0,0.0,2017-06-06T17:32:41.000Z,1333110996
594167153bf4da00b7e33457,167,9.1011936,7.496815799999999,147,0.0,0.0,2017-06-06T17:32:41.000Z,1333110996
594168043bf4da00b7e33468,167,9.1011936,7.496815799999999,147,0.0,0.0,2017-06-06T17:32:41.000Z,1333110996
594168f33bf4da00b7e33478,167,9.1011936,7.496815799999999,147,0.0,0.0,2017-06-06T17:32:41.000Z,1333110996
594169e23bf4da00b7e33486,167,9.1011936,7.496815799999999,147,0.0,0.0,2017-06-06T17:32:41.000Z,1333110996
59416ad13bf4da00b7e33493,167,9.1011936,7.496815799999999,147,0.0,0.0,2017-06-06T17:32:41.000Z,1333110996
59416bc03bf4da00b7e334ad,167,9.1011936,7.496815799999999,147,0.0,0.0,2017-06-06T17:32:41.000Z,1333110996
59416cb03bf4da00b7e334e4,167,9.1011936,7.496815799999999,147,0.0,0.0,2017-06-06T17:32:41.000Z,1333110996
59416d9e3bf4da00b7e3350a,167,9.1011936,7.496815799999999,147,0.0,0.0,2017-06-06T17:32:41.000Z,1333110996
59416e8d3bf4da00b7e3357c,167,9.1011936,7.496815799999999,147,0.0,0.0,2017-06-06T17:32:41.000Z,1333110996
59416f7d3bf4da00b7e335fa,167,9.1011936,7.496815799999999,147,0.0,0.0,2017-06-06T17:32:41.000Z,1333110996
59416fbd3bf4da00b7e3361c,167,9.1011936,7.496815799999999,147,0.0,0.0,2017-06-06T17:32:41.000Z,1333110996
59416fcc3bf4da00b7e33624,167,9.1011936,7.496815799999999,147,0.0,0.0,2017-06-06T17:32:41.000Z,1333110996
594175223bf4da00b7e3388b,0,9.7329595,7.4418788,2,0.0,0.0,2017-06-14T14:04:34.000Z,4642116766
594175303bf4da00b7e33891,0,9.7329595,7.4418788,2,0.0,0.0,2017-06-14T14:04:34.000Z,4642116766
